run,target_rpm,window_start_s,window_end_s,duration_s,sample_count,sample_rate_hz,channel,sensor_id,position,direction,mounting,finite_ratio,mean_g,std_g,rms_g,mean_abs_g,peak_abs_g,peak_to_peak_g,crest_factor,skewness,kurtosis,dominant_frequency_hz,dominant_amplitude_g,dominant_order,spectral_centroid_hz,one_x_amp_g,two_x_amp_g,three_x_amp_g,envelope_one_x_amp_g,envelope_two_x_amp_g,envelope_three_x_amp_g,envelope_dominant_frequency_hz,envelope_dominant_amplitude_g,envelope_dominant_order,top_peaks,envelope_top_peaks,band_0_10_ratio,band_10_100_ratio,band_100_1000_ratio,band_1000_5000_ratio,band_5000_12800_ratio
run_20260707_6000rpm_10min_reset,6000.0,595.7340000000004,655.7340000000004,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,1.0,0.0028543793518490883,0.06805115330975317,0.06811098992285894,0.05559815776086918,0.34332051584,0.67919151004,5.040603817810276,0.026067451882574085,2.5950389386515194,5229.2,0.044694191845053,52.292,4423.8132757738,0.001586085180790866,0.00037001873842117144,0.0007517505229910148,0.006777488887811715,0.0029278187018689154,0.0018899463099286775,1025.8333333333333,0.016682931452584666,10.258333333333333,"[{""frequency_hz"": 5229.2, ""amplitude_g"": 0.044694191845053, ""order"": 52.292}, {""frequency_hz"": 4203.35, ""amplitude_g"": 0.017531843590965608, ""order"": 42.033500000000004}, {""frequency_hz"": 4102.05, ""amplitude_g"": 0.01627926472703729, ""order"": 41.0205}, {""frequency_hz"": 3801.6833333333334, ""amplitude_g"": 0.013998812638912802, ""order"": 38.01683333333333}, {""frequency_hz"": 3701.6833333333334, ""amplitude_g"": 0.011880351429087903, ""order"": 37.01683333333333}]","[{""frequency_hz"": 1025.8333333333333, ""amplitude_g"": 0.016682931452584666, ""order"": 10.258333333333333}, {""frequency_hz"": 1127.15, ""amplitude_g"": 0.012459481198663504, ""order"": 11.271500000000001}, {""frequency_hz"": 1125.8333333333333, ""amplitude_g"": 0.011804440891087514, ""order"": 11.258333333333333}, {""frequency_hz"": 825.8333333333334, ""amplitude_g"": 0.009452928792080088, ""order"": 8.258333333333333}, {""frequency_hz"": 1.6333333333333333, ""amplitude_g"": 0.008181230274838185, ""order"": 0.01633333333333333}]",2.871123719977974e-05,8.114192433215791e-05,0.007491483848580402,0.3382564260261844,0.6541422369637032
run_20260707_6000rpm_10min_reset,6000.0,595.7340000000004,655.7340000000004,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,1.0,0.0014667800467423422,0.058358831417350265,0.058377261396062675,0.047236690292693284,0.30088696688000005,0.5781538821600001,5.154180920523513,0.06850352667038048,2.724336234561958,7080.849999999999,0.031069341870017645,70.8085,6499.7655047398885,0.007969384708718682,0.00027031339467835185,0.0007736463600077401,0.0012976387982357165,0.012377687334054881,0.006475994346825744,200.0,0.012377687334054881,2.0,"[{""frequency_hz"": 7080.849999999999, ""amplitude_g"": 0.031069341870017645, ""order"": 70.8085}, {""frequency_hz"": 7080.883333333333, ""amplitude_g"": 0.026684250125242562, ""order"": 70.80883333333333}, {""frequency_hz"": 5229.2, ""amplitude_g"": 0.024496819284421566, ""order"": 52.292}, {""frequency_hz"": 7078.583333333333, ""amplitude_g"": 0.01435188498787891, ""order"": 70.78583333333333}, {""frequency_hz"": 7280.849999999999, ""amplitude_g"": 0.011549277690889878, ""order"": 72.8085}]","[{""frequency_hz"": 200.0, ""amplitude_g"": 0.012377687334054881, ""order"": 2.0}, {""frequency_hz"": 925.8333333333334, ""amplitude_g"": 0.0112381747667602, ""order"": 9.258333333333333}, {""frequency_hz"": 2.3, ""amplitude_g"": 0.00998632432976268, ""order"": 0.023}, {""frequency_hz"": 300.0, ""amplitude_g"": 0.006475994346825744, ""order"": 3.0}, {""frequency_hz"": 1125.8333333333333, ""amplitude_g"": 0.005532141699369712, ""order"": 11.258333333333333}]",9.88379262624658e-06,0.002376858133977468,0.010600381277803321,0.03897984180959037,0.948033034986003
run_20260707_6000rpm_10min_reset_spindle,6000.0,594.719000000001,654.719000000001,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,1.0,0.0020734322734219735,0.08856288625224892,0.0885871545017744,0.07078489835095164,0.5282462333300001,0.9674859637800001,5.963011638661667,0.011634035729877416,2.960982857911008,5229.35,0.02803197883779684,52.2935,5078.070805475277,0.003321504846158561,0.0003072063176485703,0.0021530309042594887,0.022322585818732334,0.005417597635555144,0.0028673737009828563,100.0,0.022322585818732334,1.0,"[{""frequency_hz"": 5229.35, ""amplitude_g"": 0.02803197883779684, ""order"": 52.2935}, {""frequency_hz"": 5229.283333333333, ""amplitude_g"": 0.023426288432145732, ""order"": 52.29283333333333}, {""frequency_hz"": 5129.35, ""amplitude_g"": 0.01933871320450656, ""order"": 51.2935}, {""frequency_hz"": 5127.566666666667, ""amplitude_g"": 0.01766547430778241, ""order"": 51.275666666666666}, {""frequency_hz"": 6055.216666666666, ""amplitude_g"": 0.01668665847571551, ""order"": 60.552166666666665}]","[{""frequency_hz"": 100.0, ""amplitude_g"": 0.022322585818732334, ""order"": 1.0}, {""frequency_hz"": 825.8666666666667, ""amplitude_g"": 0.01640157583420518, ""order"": 8.258666666666667}, {""frequency_hz"": 1025.8666666666666, ""amplitude_g"": 0.015905220739156116, ""order"": 10.258666666666665}, {""frequency_hz"": 925.8666666666667, ""amplitude_g"": 0.013736615721363473, ""order"": 9.258666666666667}, {""frequency_hz"": 1125.8666666666666, ""amplitude_g"": 0.009816621183800216, ""order"": 11.258666666666665}]",3.3801276132925984e-05,0.00015515982507630606,0.024577361405209792,0.3207682471553874,0.6544654303381937
run_20260707_6000rpm_10min_reset_spindle,6000.0,594.719000000001,654.719000000001,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,1.0,0.00312089226783487,0.07071274991806806,0.07078158637331226,0.057288725806654506,0.34217967371999997,0.6676793759199999,4.834303542100557,0.02191708965490745,2.7139049828842365,5229.35,0.03336183708395609,52.2935,4533.044429431745,0.0014454214153388212,0.0002765341304983079,0.0007844797855929169,0.006519344956807279,0.0034010872126732667,0.001045149882705649,1025.8666666666666,0.01530061883521781,10.258666666666665,"[{""frequency_hz"": 5229.35, ""amplitude_g"": 0.03336183708395609, ""order"": 52.2935}, {""frequency_hz"": 5229.266666666666, ""amplitude_g"": 0.027630338674222297, ""order"": 52.29266666666666}, {""frequency_hz"": 3701.6666666666665, ""amplitude_g"": 0.013981364468159209, ""order"": 37.016666666666666}, {""frequency_hz"": 5172.35, ""amplitude_g"": 0.013841942811692822, ""order"": 51.7235}, {""frequency_hz"": 4102.05, ""amplitude_g"": 0.01360664563233064, ""order"": 41.0205}]","[{""frequency_hz"": 1025.8666666666666, ""amplitude_g"": 0.01530061883521781, ""order"": 10.258666666666665}, {""frequency_hz"": 1082.85, ""amplitude_g"": 0.013704311268617542, ""order"": 10.828499999999998}, {""frequency_hz"": 56.983333333333334, ""amplitude_g"": 0.013391516739447985, ""order"": 0.5698333333333333}, {""frequency_hz"": 825.8666666666667, ""amplitude_g"": 0.009024497623941806, ""order"": 8.258666666666667}, {""frequency_hz"": 1125.8666666666666, ""amplitude_g"": 0.009012513647743685, ""order"": 11.258666666666665}]",8.803561298117365e-05,4.968676885254988e-05,0.007356571950896587,0.31771452691261187,0.6747911787546579
run_20260707_6000rpm_10min_reset_spindle,6000.0,594.719000000001,654.719000000001,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,1.0,0.0018035542504442172,0.0573615628501166,0.05738990939653217,0.04623194611532495,0.25583276744000005,0.49039364448000006,4.457800511102723,0.0637080189064986,2.7789780316302433,7080.966666666666,0.019026923609202624,70.80966666666666,6457.104299450633,0.0057830863007827405,0.00028666928042889525,0.0008136792447226725,1.0068720606250205e-05,0.01135000200535577,0.004983117929316891,925.8666666666667,0.012004304751691192,9.258666666666667,"[{""frequency_hz"": 7080.966666666666, ""amplitude_g"": 0.019026923609202624, ""order"": 70.80966666666666}, {""frequency_hz"": 5229.35, ""amplitude_g"": 0.017372846386651573, ""order"": 52.2935}, {""frequency_hz"": 7081.033333333333, ""amplitude_g"": 0.017000901300913186, ""order"": 70.81033333333333}, {""frequency_hz"": 7081.099999999999, ""amplitude_g"": 0.01587798859952606, ""order"": 70.81099999999999}, {""frequency_hz"": 7081.133333333333, ""amplitude_g"": 0.015320828110893, ""order"": 70.81133333333334}]","[{""frequency_hz"": 925.8666666666667, ""amplitude_g"": 0.012004304751691192, ""order"": 9.258666666666667}, {""frequency_hz"": 200.0, ""amplitude_g"": 0.01135000200535577, ""order"": 2.0}, {""frequency_hz"": 2.5166666666666666, ""amplitude_g"": 0.0064689076325429576, ""order"": 0.025166666666666667}, {""frequency_hz"": 56.983333333333334, ""amplitude_g"": 0.005882571096967071, ""order"": 0.5698333333333333}, {""frequency_hz"": 2.3833333333333333, ""amplitude_g"": 0.005231650218301357, ""order"": 0.02383333333333333}]",9.379661399584228e-05,0.0010276410088418003,0.007668791564016573,0.05394383599889838,0.9372659348142471
run_20260707_6000rpm_10min_wo,6000.0,595.7029999999977,655.7029999999977,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,1.0,0.0017250394675318171,0.09157689302273402,0.0915931389180533,0.07412207929383352,0.4680792047200001,0.8471374405200001,5.110417769815509,0.09087667312412005,2.753229311640027,4202.883333333333,0.06308509850462797,42.02883333333333,4696.1236160088365,0.0020169283403611324,0.000555331384790341,0.00347627878519201,0.00811404923243028,0.005526066342810184,0.0035772046648866293,1025.7166666666667,0.029171338234694998,10.257166666666667,"[{""frequency_hz"": 4202.883333333333, ""amplitude_g"": 0.06308509850462797, ""order"": 42.02883333333333}, {""frequency_hz"": 5228.6, ""amplitude_g"": 0.03458164895274317, ""order"": 52.286}, {""frequency_hz"": 2977.1666666666665, ""amplitude_g"": 0.028515824483680074, ""order"": 29.771666666666665}, {""frequency_hz"": 4399.966666666666, ""amplitude_g"": 0.02414084519750352, ""order"": 43.99966666666666}, {""frequency_hz"": 4102.883333333333, ""amplitude_g"": 0.021306693211361364, ""order"": 41.02883333333333}]","[{""frequency_hz"": 1025.7166666666667, ""amplitude_g"": 0.029171338234694998, ""order"": 10.257166666666667}, {""frequency_hz"": 1125.7166666666667, ""amplitude_g"": 0.013875300409444754, ""order"": 11.257166666666667}, {""frequency_hz"": 925.7166666666667, ""amplitude_g"": 0.013794481025528948, ""order"": 9.257166666666667}, {""frequency_hz"": 1225.7166666666667, ""amplitude_g"": 0.012459987118905145, ""order"": 12.257166666666667}, {""frequency_hz"": 197.08333333333334, ""amplitude_g"": 0.010764580902876667, ""order"": 1.9708333333333334}]",0.00012209093777315434,5.1143191545154454e-05,0.02832839038085273,0.6618260294462797,0.3096723460435494
run_20260707_6000rpm_10min_wo,6000.0,595.7029999999977,655.7029999999977,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,1.0,0.002921235610652005,0.057317101620059256,0.05739149549904708,0.04607370995985517,0.30173163492,0.5749356224,5.2574276431777225,0.010992691806693067,2.8592142962519262,4202.883333333333,0.028378914260150493,42.02883333333333,4430.772571604895,0.0007296300074313848,0.00035925013903875125,0.000890489817464607,0.008662361892417867,0.00428068255372707,0.0015165810171445264,1025.7166666666667,0.012054524478770924,10.257166666666667,"[{""frequency_hz"": 4202.883333333333, ""amplitude_g"": 0.028378914260150493, ""order"": 42.02883333333333}, {""frequency_hz"": 5228.6, ""amplitude_g"": 0.02288376090464744, ""order"": 52.286}, {""frequency_hz"": 5171.616666666667, ""amplitude_g"": 0.015990483122178777, ""order"": 51.716166666666666}, {""frequency_hz"": 5128.616666666667, ""amplitude_g"": 0.013252793083021797, ""order"": 51.28616666666667}, {""frequency_hz"": 4102.883333333333, ""amplitude_g"": 0.011709719688603605, ""order"": 41.02883333333333}]","[{""frequency_hz"": 1025.7166666666667, ""amplitude_g"": 0.012054524478770924, ""order"": 10.257166666666667}, {""frequency_hz"": 56.983333333333334, ""amplitude_g"": 0.0118038385970583, ""order"": 0.5698333333333333}, {""frequency_hz"": 968.7333333333333, ""amplitude_g"": 0.00971701149687833, ""order"": 9.687333333333333}, {""frequency_hz"": 100.0, ""amplitude_g"": 0.008662361892417867, ""order"": 1.0}, {""frequency_hz"": 925.7166666666667, ""amplitude_g"": 0.0065633632365361605, ""order"": 9.257166666666667}]",5.379437615380527e-05,2.6792741277980398e-05,0.011742253261788342,0.5136952491368196,0.4744819104839601
run_20260707_6000rpm_10min_wo,6000.0,595.7029999999977,655.7029999999977,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,1.0,0.0017048525131174988,0.047218860047667156,0.04724962715506505,0.038052704870789586,0.21940882280000001,0.4097998728,4.643609611562403,0.10205171364480488,2.827539119435851,7080.066666666667,0.021730564844268507,70.80066666666667,6605.80427175845,0.003417068894726914,0.0002623586474838738,0.001278262263592617,0.002949611105405023,0.00859696126010072,0.00558992120793337,200.0,0.00859696126010072,2.0,"[{""frequency_hz"": 7080.066666666667, ""amplitude_g"": 0.021730564844268507, ""order"": 70.80066666666667}, {""frequency_hz"": 5228.6, ""amplitude_g"": 0.019305022241413415, ""order"": 52.286}, {""frequency_hz"": 6154.333333333333, ""amplitude_g"": 0.010785176983782807, ""order"": 61.54333333333333}, {""frequency_hz"": 7280.066666666667, ""amplitude_g"": 0.009595873308336299, ""order"": 72.80066666666667}, {""frequency_hz"": 7077.566666666667, ""amplitude_g"": 0.007447741264024657, ""order"": 70.77566666666667}]","[{""frequency_hz"": 200.0, ""amplitude_g"": 0.00859696126010072, ""order"": 2.0}, {""frequency_hz"": 925.7166666666667, ""amplitude_g"": 0.008213196801416207, ""order"": 9.257166666666667}, {""frequency_hz"": 300.0, ""amplitude_g"": 0.00558992120793337, ""order"": 3.0}, {""frequency_hz"": 2.4833333333333334, ""amplitude_g"": 0.003733314294154179, ""order"": 0.024833333333333332}, {""frequency_hz"": 1125.7166666666667, ""amplitude_g"": 0.0034234156755956705, ""order"": 11.257166666666667}]",3.361849780537037e-05,0.0005173819056057566,0.009479211765296537,0.06218448742430518,0.927785300406987
run_20260707_6000rpm_10min_wo_load,6000.0,594.2659999999996,654.2659999999996,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,1.0,0.001434525164050411,0.09232066193172378,0.09233180644803786,0.07398573361368851,0.7052742715,1.3037736349800002,7.63847582573738,0.0018977865580143913,2.915529668479915,5229.2,0.030253212686645246,52.292,4961.048768066704,0.00104375135975041,0.00026929037866466505,0.0006907221830448064,0.015201921167400302,0.0049589093530110085,0.002577308079970633,100.0,0.015201921167400302,1.0,"[{""frequency_hz"": 5229.2, ""amplitude_g"": 0.030253212686645246, ""order"": 52.292}, {""frequency_hz"": 5086.2, ""amplitude_g"": 0.02161878392734311, ""order"": 50.861999999999995}, {""frequency_hz"": 6055.05, ""amplitude_g"": 0.02159968135299506, ""order"": 60.5505}, {""frequency_hz"": 5215.216666666666, ""amplitude_g"": 0.0212660506930752, ""order"": 52.15216666666666}, {""frequency_hz"": 5229.166666666667, ""amplitude_g"": 0.020704882701393076, ""order"": 52.29166666666667}]","[{""frequency_hz"": 100.0, ""amplitude_g"": 0.015201921167400302, ""order"": 1.0}, {""frequency_hz"": 825.85, ""amplitude_g"": 0.011425620389874899, ""order"": 8.2585}, {""frequency_hz"": 882.8333333333334, ""amplitude_g"": 0.011033215916271896, ""order"": 8.828333333333333}, {""frequency_hz"": 925.85, ""amplitude_g"": 0.010801500204017819, ""order"": 9.2585}, {""frequency_hz"": 13.983333333333333, ""amplitude_g"": 0.010333779685763404, ""order"": 0.13983333333333334}]",1.5171027665123911e-06,3.555116903008578e-05,0.020450437227005038,0.2992453163364564,0.6802671781647421
run_20260707_6000rpm_10min_wo_load,6000.0,594.2659999999996,654.2659999999996,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,1.0,0.002609138622231562,0.07284423931117619,0.07289095146294858,0.05922341568081979,0.48304622212,0.89365152632,6.626971008404777,0.026345140650694005,2.6621180199571333,5229.2,0.0406534487232498,52.292,4485.123170584002,0.0001500570758789976,0.00036646616720726683,0.0005915803354679897,0.004985569105864489,0.003009302686182647,0.0004892707619948431,57.0,0.015847437315161396,0.57,"[{""frequency_hz"": 5229.2, ""amplitude_g"": 0.0406534487232498, ""order"": 52.292}, {""frequency_hz"": 5229.166666666667, ""amplitude_g"": 0.027914598230378885, ""order"": 52.29166666666667}, {""frequency_hz"": 5172.216666666666, ""amplitude_g"": 0.0209601513881864, ""order"": 51.72216666666666}, {""frequency_hz"": 3701.616666666667, ""amplitude_g"": 0.015796172799419948, ""order"": 37.01616666666667}, {""frequency_hz"": 5229.133333333333, ""amplitude_g"": 0.014916547954553706, ""order"": 52.291333333333334}]","[{""frequency_hz"": 57.0, ""amplitude_g"": 0.015847437315161396, ""order"": 0.57}, {""frequency_hz"": 13.983333333333333, ""amplitude_g"": 0.012298561669717977, ""order"": 0.13983333333333334}, {""frequency_hz"": 825.85, ""amplitude_g"": 0.007730162542975017, ""order"": 8.2585}, {""frequency_hz"": 1125.8333333333333, ""amplitude_g"": 0.006961247322039843, ""order"": 11.258333333333333}, {""frequency_hz"": 1127.25, ""amplitude_g"": 0.006773997432310027, ""order"": 11.2725}]",5.7349537998991195e-06,1.0054648229224164e-05,0.011879457736061168,0.26122653716012517,0.7268782155017847
run_20260707_6000rpm_10min_wo_load,6000.0,594.2659999999996,654.2659999999996,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,1.0,0.0014168797271796856,0.06333077868142896,0.06334662640233833,0.050840776167569476,0.26992783376,0.5339474604000001,4.261124058060905,0.027070336264152235,2.831726755674658,5229.2,0.029517957110943686,52.292,6112.705132663487,0.0017472229288140455,0.00029888689372198216,0.00037607522377057436,0.0020310376449257928,0.006565154986012837,0.0018936662490012194,925.85,0.019390885754131188,9.2585,"[{""frequency_hz"": 5229.2, ""amplitude_g"": 0.029517957110943686, ""order"": 52.292}, {""frequency_hz"": 5229.166666666667, ""amplitude_g"": 0.020201861898474987, ""order"": 52.29166666666667}, {""frequency_hz"": 6155.05, ""amplitude_g"": 0.017533557246937403, ""order"": 61.5505}, {""frequency_hz"": 7080.916666666667, ""amplitude_g"": 0.01584460719962398, ""order"": 70.80916666666667}, {""frequency_hz"": 7080.849999999999, ""amplitude_g"": 0.013588880844549766, ""order"": 70.8085}]","[{""frequency_hz"": 925.85, ""amplitude_g"": 0.019390885754131188, ""order"": 9.2585}, {""frequency_hz"": 1125.8333333333333, ""amplitude_g"": 0.009727986599117762, ""order"": 11.258333333333333}, {""frequency_hz"": 882.8333333333334, ""amplitude_g"": 0.009618050350611267, ""order"": 8.828333333333333}, {""frequency_hz"": 968.85, ""amplitude_g"": 0.007077712263007362, ""order"": 9.6885}, {""frequency_hz"": 923.7333333333333, ""amplitude_g"": 0.0068381843035626765, ""order"": 9.237333333333334}]",6.543878715424601e-06,0.00014016221935564917,0.0064804110105898104,0.03160555256866197,0.9617673303226771
run_20260707_6000rpm_9min,6000.0,535.3129999999983,595.3129999999983,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,1.0,0.0015351078885267586,0.0817481772717622,0.08176258951063668,0.06472877043145882,0.61145293972,1.0975594969800002,7.4783949894401855,0.0438681487683935,3.215668737919317,4203.233333333334,0.03910518617717931,42.032333333333334,4726.314971300996,0.0033434537074487768,0.0006023338552054196,0.0019419360094737122,0.015850627252437792,0.00617686273742463,0.000969629009587592,1025.8,0.022770986393675682,10.258,"[{""frequency_hz"": 4203.233333333334, ""amplitude_g"": 0.03910518617717931, ""order"": 42.032333333333334}, {""frequency_hz"": 5229.033333333333, ""amplitude_g"": 0.037157637963629, ""order"": 52.29033333333333}, {""frequency_hz"": 6054.85, ""amplitude_g"": 0.02981963260723512, ""order"": 60.548500000000004}, {""frequency_hz"": 5129.033333333333, ""amplitude_g"": 0.02712425540383709, ""order"": 51.29033333333333}, {""frequency_hz"": 4399.966666666666, ""amplitude_g"": 0.01917898121760444, ""order"": 43.99966666666666}]","[{""frequency_hz"": 1025.8, ""amplitude_g"": 0.022770986393675682, ""order"": 10.258}, {""frequency_hz"": 100.0, ""amplitude_g"": 0.015850627252437792, ""order"": 1.0}, {""frequency_hz"": 925.8166666666666, ""amplitude_g"": 0.012326881575094234, ""order"": 9.258166666666666}, {""frequency_hz"": 825.8166666666666, ""amplitude_g"": 0.011736991983307197, ""order"": 8.258166666666666}, {""frequency_hz"": 1125.8, ""amplitude_g"": 0.009288182931156621, ""order"": 11.258}]",3.7834381903415253e-06,0.00017932005200386637,0.03299607735588499,0.5090829960804973,0.4577378230734236
run_20260707_6000rpm_9min,6000.0,535.3129999999983,595.3129999999983,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai1,ACC2,FrontBearingOuter,X,Magnet,1.0,0.0029020678925669265,0.07590184144042872,0.07595730071626458,0.061748202616327755,0.328013709,0.6286772172399999,4.318396071304349,0.01946311252988992,2.656787232386263,5229.033333333333,0.06492519021497575,52.29033333333333,4280.316749711444,0.0013820460542543888,0.00035865473499974924,0.0007554162962114244,0.007657356994578005,0.002970234336388523,0.0016106020196774576,1025.8,0.014441265250856851,10.258,"[{""frequency_hz"": 5229.033333333333, ""amplitude_g"": 0.06492519021497575, ""order"": 52.29033333333333}, {""frequency_hz"": 4203.233333333334, ""amplitude_g"": 0.02279564769365619, ""order"": 42.032333333333334}, {""frequency_hz"": 3801.5666666666666, ""amplitude_g"": 0.018947829675570144, ""order"": 38.01566666666667}, {""frequency_hz"": 4102.033333333333, ""amplitude_g"": 0.018652507146040023, ""order"": 41.020333333333326}, {""frequency_hz"": 3701.5666666666666, ""amplitude_g"": 0.017630935240068767, ""order"": 37.01566666666667}]","[{""frequency_hz"": 1025.8, ""amplitude_g"": 0.014441265250856851, ""order"": 10.258}, {""frequency_hz"": 1127.0, ""amplitude_g"": 0.011146373092474128, ""order"": 11.27}, {""frequency_hz"": 1125.8, ""amplitude_g"": 0.011011329907306334, ""order"": 11.258}, {""frequency_hz"": 825.8166666666666, ""amplitude_g"": 0.009402096415612852, ""order"": 8.258166666666666}, {""frequency_hz"": 1427.4666666666667, ""amplitude_g"": 0.008985312455160082, ""order"": 14.274666666666667}]",1.7633827840958197e-05,3.535397211626812e-05,0.007869335185073559,0.3958170542596981,0.5962606227552709
run_20260707_6000rpm_9min,6000.0,535.3129999999983,595.3129999999983,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai2,ACC3,BenchTop,Y,Magnet,1.0,0.0015550545919221855,0.06169828538055477,0.06171787920598242,0.049961925552493125,0.24061730320000002,0.47859794640000003,3.8986644760903673,0.06886080500738918,2.7018807486358165,7080.65,0.04583920706113328,70.8065,6464.32348708831,0.005678435632877036,0.00027657864554788824,0.000755410010904931,0.0015527540685081433,0.013420394759179142,0.006354538121767455,200.0,0.013420394759179142,2.0,"[{""frequency_hz"": 7080.65, ""amplitude_g"": 0.04583920706113328, ""order"": 70.8065}, {""frequency_hz"": 5229.033333333333, ""amplitude_g"": 0.03422527742999444, ""order"": 52.29033333333333}, {""frequency_hz"": 7280.65, ""amplitude_g"": 0.017815014907365808, ""order"": 72.8065}, {""frequency_hz"": 7078.566666666667, ""amplitude_g"": 0.01601080770976188, ""order"": 70.78566666666667}, {""frequency_hz"": 6154.85, ""amplitude_g"": 0.013687023001530154, ""order"": 61.548500000000004}]","[{""frequency_hz"": 200.0, ""amplitude_g"": 0.013420394759179142, ""order"": 2.0}, {""frequency_hz"": 925.8166666666666, ""amplitude_g"": 0.010798820849121411, ""order"": 9.258166666666666}, {""frequency_hz"": 2.0833333333333335, ""amplitude_g"": 0.007930908940037186, ""order"": 0.020833333333333336}, {""frequency_hz"": 300.0, ""amplitude_g"": 0.006354538121767455, ""order"": 3.0}, {""frequency_hz"": 1125.8, ""amplitude_g"": 0.0054107199157657085, ""order"": 11.258}]",9.812116311473513e-06,0.0008083203762540585,0.007618049816241485,0.042394423029023104,0.9491693946621698
run_20260707_7000rpm_10min,7000.0,604.844000000001,664.844000000001,59.999960937499964,1536000,25600.0,cDAQ9185-254D6AAMod1/ai0,ACC1,FrontBearingOuter,Y,Magnet,1.0,0.001731298035320665,0.08523471218732917,0.08525229354418534,0.06781653098541013,0.55309677907,1.1050881433200002,6.487764212271144,-0.006453148666430278,3.073644303133528,2037.7833333333333,0.04689590797696426,17.466714285714286,4705.539561459105,0.003473099627869195,0.0008534437900779765,0.0037035778134441597,0.008493887429689297,0.007088766058034267,0.00123337374654019,98.38333333333333,0.011494355388962735,0.8432857142857142,"[{""frequency_hz"": 2037.7833333333333, ""amplitude_g"": 0.04689590797696426, ""order"": 17.466714285714286}, {""frequency_hz"": 2136.116666666667, ""amplitude_g"": 0.028120605117172116, ""order"": 18.309571428571427}, {""frequency_hz"": 4787.383333333333, ""amplitude_g"": 0.026552037574722267, ""order"": 41.03471428571428}, {""frequency_hz"": 2136.15, ""amplitude_g"": 0.02591218742206342, ""order"": 18.309857142857144}, {""frequency_hz"": 6100.9, ""amplitude_g"": 0.02423358603464475, ""order"": 52.293428571428564}]","[{""frequency_hz"": 98.38333333333333, ""amplitude_g"": 0.011494355388962735, ""order"": 0.8432857142857142}, {""frequency_hz"": 98.33333333333333, ""amplitude_g"": 0.010892076264789927, ""order"": 0.8428571428571427}, {""frequency_hz"": 116.66666666666667, ""amplitude_g"": 0.008493887429689297, ""order"": 1.0}, {""frequency_hz"": 1313.5166666666667, ""amplitude_g"": 0.007166551795464899, ""order"": 11.258714285714285}, {""frequency_hz"": 233.33333333333334, ""amplitude_g"": 0.007088766058034267, ""order"": 2.0}]",3.0685016850654655e-06,3.902748654787895e-05,0.0070917592739179304,0.7501821315145037,0.24268401322334537
